user,date,timestamp,commentText,likes,hasReplies,numberOfReplies,replies.user,replies.date,replies.timestamp,replies.commentText,replies.likes
,,,,,,,Leêh Velmont,1 year ago,1535202333017,Joabe Modesto o meu as vezes descarrega em 87℅ 92℅ ou 75℅ afs,4
,,,,,,,Me ensinou,1 year ago,1535202333019,"Pode ser problema na bateria fisica, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,Leêh Velmont,1 year ago,1535202333020,Me ensinou tabom obrigado irei assistir,1
,,,,,,,Felipe AS,9 months ago,1543151133022,Pornografia,0
,,,,,,,Simplismente Simples,7 months ago,1548421533023,O meu também é eu não sei resolver,0
,,,,,,,Aline Lôbo Sobreira,7 months ago,1548421533025,Meu tbm tá descarregando 40%,0
,,,,,,,Judy Army,6 months ago,1551099933027,O meu as vezes descarrega  em 85,0
,,,,,,,geovana almeida silva,5 months ago,1553519133028,o meu tá assim também,0
,,,,,,,Lucas Santana,4 months ago,1556197533030,O meu também,1
,,,,,,,Adriana Santos,4 months ago,1556197533502,O meu descarrega no 30%  :(,0
,,,,,,,Wesley Monteiro,3 months ago,1558789533503,Tá cok vírus por caso do Xvideos,0
,,,,,,,Ramon The KillerZZ,3 months ago,1558789533505,"ent gente,o caso é trocar a bateria msm,e uma bateria original pq so assim resolve",0
,,,,,,,Andressa Pereira Bispo,1 month ago,1564059933507,@Leêh Velmont o meu,0
Rafa Souza,1 year ago,1535202332528,"O meu fica umas 2,3 horas e descarrega em minutos 😒💔",1,true,1,,,,,
,,,,,,,Me ensinou,1 year ago,1535202332891,"Pode ser problema na bateria fisica, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",0
Rigardo,1 year ago,1535202332530,"Man meu celular ta da mesma forma, descarrega muuuuuito rapido, essa porcaria",1,true,3,,,,,
,,,,,,,Me ensinou,1 year ago,1535202333043,"Pode ser problema na bateria fisica, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,Rigardo,1 year ago,1535202333044,"Legal que tu responde só 1 semana depois, toma esse deslike",1
,,,,,,,Me ensinou,1 year ago,1535202333046,Eu estava produzindo o video neste tempo para trazer a resposta mais clara por video e ajudar.,0
Lucas Mateus,1 year ago,1535202332533,"liga a economia de energia, baixa o nível de brilho, liga o modo avião e diminui o tempo de tela ligada.... isso salva minha bateria.",6,true,12,,,,,
,,,,,,,Me ensinou,1 year ago,1535202332975,Isso aí Lucas! Ótimas dicas!,1
,,,,,,,Lucas Mateus,1 year ago,1535202332977,Me ensinou vlw mano,1
,,,,,,,Lucas Mateus,1 year ago,1535202332979,MatissuriJR Do FREE FIRE  mano é só tu ligar o modo avião aí depois tu liga o WiFi não tem problema nenhum simples assim. Modo avião economiza muita bateria mano ele até faz o celular carregar mais rápido um pouco eu prestei atenção nisso já. Falou mano valeu.,1
,,,,,,,Me ensinou,1 year ago,1535202332980,"Pode usar o 4G ;) , ou ligar o wifi só quando estiver acessando",1
,,,,,,,Me ensinou,1 year ago,1535202332982,"Carrega mais rapido sim, pois o modo aviao destiva quase todas as funcoes do celular",0
,,,,,,,Lucas Mateus,1 year ago,1535202332983,Me ensinou vdd man,0
,,,,,,,Lucas Mateus,1 year ago,1535202332985,Me ensinou eu sei mano. Uso o celular quase direto no modo avião. Coloco no modo avião depois ligo o wi-fi e vou jogar PES fica até melhor pra jogar,0
,,,,,,,iTAdriano z,1 year ago,1535202332986,"+Lucas Mateus Opa não sabia disso não, valeu parceiro",1
,,,,,,,Lucas Mateus,1 year ago,1535202332988,"Adriano Felipe de nada mano. Pra isso que serve o conhecimento pow, pra ser compartilhado.",0
,,,,,,,Livia Maria,1 year ago,1535202332989,Lucas Mateus kkkkk verdade,1
,,,,,,,Lucas Mateus,1 year ago,1535202333466,MÏTSÜKĪ YÜMÏKØ AVAKIN eu sei pow sempre uso meu celular assim,0
,,,,,,,Lucas Mateus,1 year ago,1535202333468,MÏTSÜKĪ YÜMÏKØ AVAKIN e para carregar mano se ninguém liga pra vc coloca no modo avião que carrega um pouco mais rápido. Eu faço isso. 💪 Ninguém me liga msm aí eu deixo o celular o tempo todo no modo avião e é até melhor pra jogar principalmente eu que jogo o PES2018 fica mais rápido e também eu vou em notificações e bloqueio as do WhatsApp e YouTube isso salva meu PES2018 kkkkk vlw ✍,0
Videos Com Música e Letra Para Status Do Wapp,1 year ago,1535202332536,Minha bateria descarrega por segundo 😭,245,true,14,,,,,
,,,,,,,Me ensinou,1 year ago,1535202333115,"Poxa, vou fazer outro vídeo para ajudar com mais detalhes! Coloco aqui para te ajudar",16
,,,,,,,Videos Com Música e Letra Para Status Do Wapp,1 year ago,1535202333116,"Me ensinou : vlw cara , e serio",2
,,,,,,,REAL Kilisk BR,1 year ago,1535202333118,O meu diminoi os porssentos,4
,,,,,,,Me ensinou,1 year ago,1535202333119,"Para conferir se o problema esta na bateria fisica, segue o outro video : https://youtu.be/BgLVB8QZ0_E . =D",0
,,,,,,,Gicele Alves,11 months ago,1537880733121,A minha bateria também descarregar por segundo,3
,,,,,,,Esdriane Souza,10 months ago,1540472733123,O meu tbem,0
,,,,,,,Youjitsu Mitagens,8 months ago,1545743133124,Nossa,0
,,,,,,,Samuel Samuca,8 months ago,1545743133126,Como economiza contando os porcento,0
,,,,,,,•Hey line!,7 months ago,1548421533127,Ah minha tabem ahahah agorinha tá em tava em 20 agora pulo pra 8,0
,,,,,,,Josilene Dorriguette Aguario Dorriguette,6 months ago,1551099933128,oi já troquei a bateria do celular e ele mesmo assim de 100 descarrega no gero e quando põe pra carregar ele carrega rápido no segundo,2
,,,,,,,yPvPlays,6 months ago,1551099933516,Imp kkk,0
,,,,,,,Vitor Tuber,4 months ago,1556197533518,Eu troce um video la no meu canal de como economizar bateria,0
,,,,,,,nada ver,4 months ago,1556197533520,colocar ela na congelador e deixa ela la um dia,0
,,,,,,,Davi Costa,2 months ago,1561467933522,E nois,0
Antonio Josias da silva Agostinho Antonio,1 year ago,1535202332538,meu celular é um j1 ele só descarrega quando eu deixo brilho abaixo ele vai descarregando quando deixo o brilho para de descarregar o que eu faço,1,true,2,,,,,
,,,,,,,Zoião,1 year ago,1535202332898,Antonio Josias da silva Agostinho Antonio quando vc aumenta dura mais?,0
,,,,,,,Me ensinou,1 year ago,1535202332900,"Pode ser algum problema nas peças, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",0
Jardel Soares Bezerra,1 year ago,1535202332540,O meu é um G6 play-4.000 e está descarregando muito rápido. Oq faço???,1,true,3,,,,,
,,,,,,,Me ensinou,1 year ago,1535202332907,Segue o que está indicado no vídeo que vai te ajudar. Quantos anos tem seu telefone?,0
,,,,,,,Ana Clara,1 year ago,1535202332909,"Me ensinou cara o moto g6 play foi lançado a poucos meses, deve ser problema do celular",1
,,,,,,,Me ensinou,1 year ago,1535202332910,"Pode ser problema na bateria fisica, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",0
Jailson Brandao,1 year ago,1535202332543,Engraçado q se vc somar o consumo de todos os apps e sistema ao restante da bateria nn bate 100% para mim muita coisa é consumida e nem o próprio aparelho consegue detectar...,33,true,9,,,,,
,,,,,,,Me ensinou,1 year ago,1535202332941,"Sim, eles não dão 100% pois o sistema seleciona somente os principais, os que consomem mais energia,  o que sobra é a soma de todos os outros e a bateria que resta. Então se você tá com 60% de bateria, o máximo que pode somar é 40%",3
,,,,,,,Jailson Brandao,1 year ago,1535202332943,"Me ensinou acho q meu smartphone nn tem jeito, parece q vou ter q trocar a bateria msm, já calibrei, já apaguei um monte de apps e ele continua apagando com 40%, 50% de bateria. O pior q a bateria é fixa, além da compra da bateria, tem a mão de obra do técnico...",3
,,,,,,,tudo Fácil,1 year ago,1535202332944,Jailson Brandao  troquei de bateria infelizmente continua o jeito fácil é vc pegar inprestado uma bateria de um amigo com mesmo celular e fazer o teste .Acho que no meu ou a placa ta ruim ou ele não fornece carga verdadeira no meu celular.,1
,,,,,,,Jailson Brandao,1 year ago,1535202332946,Tiago  Reis Infelizmente meu celular é um moto G4 com bateria fixa.,1
,,,,,,,Me ensinou,1 year ago,1535202332947,"eh cara, infelizmente esses sintomas do seu celular estar desligando com 40% eh problema na bateria mesmo, soh trocando num tecnico mesmo",0
,,,,,,,Felipe AS,9 months ago,1543151132949,É vírus,0
,,,,,,,Julia de faria,8 months ago,1545743132950,Mas conta tbm quando o celular esquenta... pq se ele esquentar ele perde energia armazenada na bateria,0
,,,,,,,Seerginho,7 months ago,1548421532951,Meu TB ta assim,0
,,,,,,,Jessica Neves,1 month ago,1564059932953,"@Me ensinou meu celular é o moto G7 play e está gastando muita bateria em "" Rede De Móvel Em Espera """,0
sleiker gamer,1 year ago,1535202332545,Mano meu moto g5 tá descarregando muito rápido se passa 4 horas e ele já tá descarregando,101,true,24,,,,,
,,,,,,,TM《ᗶᗫᗽᗼ》 GYN⓿⓺⓶,1 year ago,1535202333189,Rendief gamer o meu Nei vai isso 2 horas,12
,,,,,,,Me ensinou,1 year ago,1535202333191,"Pode ser problema na bateria fisica, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,Dibre Dibranu,1 year ago,1535202333192,Rendief gamer pior o meu q acaba nos 96% pq vai pra 1%  e demora 6 horas pra carregar ;-;,1
,,,,,,,Tsuri Wat,1 year ago,1535202333194,O meu só fica uns 40 minutos e descarrega '-',9
,,,,,,,Tsuri Wat,1 year ago,1535202333196,E demora umas 7 horas pra carregar,3
,,,,,,,EG_GAMER9X,1 year ago,1535202333197,O meu tb e moto G5 e TB tá descarregando rapido,1
,,,,,,,GhoulBlack,1 year ago,1535202333199,O meu durava 5 ou 6 horas com jogo pesado e wifi ligado agr dura mal mal 2 horas,3
,,,,,,,WareWolf,11 months ago,1537880733200,Kkk o meu descarrega em 2 h eu acho 😞😞😞😞,0
,,,,,,,jamilly gomes,11 months ago,1537880733202,O meu tbm tá desse jeito,0
,,,,,,,WareWolf,11 months ago,1537880733204,Mano o seu dura 4 HORAS. O meu n dura nem 1uma direito,1
,,,,,,,Manu Lima,10 months ago,1540472733615,"O meu também, e ele é novo, chegou dia 8 desse mês",0
,,,,,,,Kleyber Lopes,9 months ago,1543151133617,O meu também,0
,,,,,,,The Ackerman,8 months ago,1545743133618,O meu celular nem passa de duas horas,0
,,,,,,,《SJ》꧁Kaue༙꧂,8 months ago,1545743133620,O meu dura nem 1 hora,0
,,,,,,,Sthella Games,8 months ago,1545743133621,O meu 30 MN já descarrega,0
,,,,,,,Letícia Araújo ツ,8 months ago,1545743133623,o meu n dura nem uma hora'-',0
,,,,,,,Herica Carneiro Carneiro,7 months ago,1548421533624,O meu não vai 15 minutos,0
,,,,,,,Biell Silva,7 months ago,1548421533626,Vdd o meu tbm,0
,,,,,,,DS CORALUG,7 months ago,1548421533627,"Motorola é uma bost* cara, me arrependo de ter comprando um celular deles o meu e moto g5s ele era ótimo no começa agr ele tá descarregando rápido demais e demora mais de 6hrs para carregar",0
,,,,,,,Thiagø Müller,7 months ago,1548421533629,Me ensinou,0
,,,,,,,FaBianø - Drøidツ,7 months ago,1548421533630,Meu também,0
,,,,,,,MOMO DA DEEP WEB,6 months ago,1551099933632,"O meu moto g4 descarrega em 3 horas sem fazer nada, mas jogando gasta em 20 minitos",0
,,,,,,,Craft Games OFC,6 months ago,1551099933633,"O meu fica uns 20 minutos e seguida descarrega,mas pra carregar demora uns 10 minutos ;-;",0
,,,,,,,erick guilherme nogueira silva,3 months ago,1558789533636,O meu tbm é um moto g5,0
Memes Ruim mais ruim que a lixeira,1 year ago,1535202332548,O meu tá descarregando no carregador!,590,true,65,,,,,
,,,,,,,Me ensinou,1 year ago,1535202333151,Vamos fazer um video para solucionar este problema,47
,,,,,,,NEDM OFICIAL,1 year ago,1535202333153,Me ensinou meu tambem ta assim,6
,,,,,,,Memes Ruim mais ruim que a lixeira,1 year ago,1535202333154,Me ensinou Obrigado!,4
,,,,,,,Jhonatan Cordeiro,1 year ago,1535202333156,O meu tbm,1
,,,,,,,Me ensinou,1 year ago,1535202333157,"Pode ser problema na bateria fisica, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",6
,,,,,,,Gabriel plays,1 year ago,1535202333159,Ué como assim,0
,,,,,,,Nescau Nestle,11 months ago,1537880733161,Me ensinou cara o meu é o tab multilazer ele é uma porcaria depois que eu levei pro conserto ele começou a descargar rápido e carregar de vagar e o áudio veio muito baixo mesmo no máximo mano preciso resolver isso pra mim tentar vender e comprar um celular,1
,,,,,,,Isabeli Games,9 months ago,1543151133162,Meu tbm !,0
,,,,,,,Ray Souza,9 months ago,1543151133164,O meu tbm,0
,,,,,,,KIKO TESOURO,8 months ago,1545743133165,Ta poha kk,0
,,,,,,,EL1S3U S4NTØS,8 months ago,1545743133908,O meu tmb,0
,,,,,,,Wesley Ribeiro,8 months ago,1545743133910,E pq ele tá com defeito,0
,,,,,,,Glaucia Bispo,8 months ago,1545743133911,O meu tbm,0
,,,,,,,Breno Rafael,8 months ago,1545743133913,O meu tá descarregando assim que sai da tomada,5
,,,,,,,Sr. Meliodas,8 months ago,1545743133914,@Me ensinou meu cel descarrega com 69%,2
,,,,,,,MATEUS BASTOS,8 months ago,1545743133916,.,0
,,,,,,,Victor hugo Rios,7 months ago,1548421533917,Também,0
,,,,,,,GAMEPLAY ZÉ PIQUENO EDUARDO,7 months ago,1548421533919,O meu tmb,0
,,,,,,,Lívia santos,7 months ago,1548421533920,O meu também,0
,,,,,,,Alan Lima,7 months ago,1548421533922,Não consigo fazer,0
,,,,,,,cøringa play,7 months ago,1548421533924,O meu tbm,0
,,,,,,,carlos eduardo gomes,7 months ago,1548421533925,"O MEU TEM HORA QUE COM 30% ELE DESCARREGA TOTAL,como resolver?",2
,,,,,,,ツGØD ϟlυcαs,7 months ago,1548421533927,Aí o problema pode ser o carregador! :),1
,,,,,,,Edney Pereira,7 months ago,1548421533928,O meu também 😒,0
,,,,,,,mm a.,6 months ago,1551099933930,Tmb,0
,,,,,,,Cat fofa-chan :p,6 months ago,1551099933932,o meu tbm,0
,,,,,,,Francisco Bezerra,6 months ago,1551099933933,O meu tbm,0
,,,,,,,Gordin Tv,6 months ago,1551099933935,Tbm,0
,,,,,,,psicopata Cheat,6 months ago,1551099933937,X273,0
,,,,,,,LVzito,6 months ago,1551099933938,Faz sentido...,0
,,,,,,,Maria Fernanda,5 months ago,1553519133940,O meu tmbm,0
,,,,,,,Natália Rodrigues,5 months ago,1553519133941,Oh meu tbm,0
,,,,,,,ʟᴏʙɪɴʜᴀ,5 months ago,1553519133943,Meu tbm,0
,,,,,,,Clauber santos,5 months ago,1553519133944,"@Sr. Meliodas o meu também, o modelo do meu é o LG K10 69% descarrega do nada!",1
,,,,,,,MC STTAV,4 months ago,1556197533946,Kkkk,0
,,,,,,,Jéssica Silva,4 months ago,1556197533947,Mano ai e o seu carregador tenta achar um carregador melhor o meu tambem era assim,0
,,,,,,,Nilza Rodrigues,4 months ago,1556197533949,Kkkkkk,0
,,,,,,,soy loka,4 months ago,1556197533950,O meu tbm,0
,,,,,,,NÃO INTERESSA,3 months ago,1558789533952,"Problemas no cabo faz isso!
Troque de cabo! Já passei por isso e troquei o cabo e aí parou de acontecer isso.",1
,,,,,,,Diogo Almeida,3 months ago,1558789533958,Troca a bateria,0
,,,,,,,D4n1el m4chine,3 months ago,1558789533959,Kkkk,0
,,,,,,,EL Nëymïtø,3 months ago,1558789533962,Aí e foda,0
,,,,,,,João Victor,3 months ago,1558789533964,O problema esta no seu carregador,2
,,,,,,,Diego Rodrigo,3 months ago,1558789533966,Up,0
,,,,,,,long vlog,3 months ago,1558789533967,O meu tb,0
,,,,,,,Gustavø waifu,2 months ago,1561467933969,o meu tb,0
,,,,,,,Mundo das Curiosidades,2 months ago,1561467933970,"isso pode ser o carregador, se você usa outro carregador ele pode ser incompatível com o seu celular, as vezes o carregador do seu amigo funciona bem no celular dele mas, nem todos os carregadores funcionam em outros aparelhos...",1
,,,,,,,canal conheça a historia,2 months ago,1561467933972,@Me ensinou O meu problema é o seguinte eu ponho o telemóvel para carregar desligado só que ele imediatamente sobe 35 e se deixar por mais um pouco sóbe para 60 mas passado uns 50 segundos já está no 49%,1
,,,,,,,Edney silva,2 months ago,1561467933973,Vocês devem usa carregador original pra não descarregar sozinho,1
,,,,,,,B4LL4 l,1 month ago,1564059933975,Kkk,0
,,,,,,,B4LL4 l,1 month ago,1564059933976,As vezes o meu Vaz isso ni um carregador os outros não,0
,,,,,,,Juh Costa,1 month ago,1564059933978,Pqp ta crítico,0
,,,,,,,Best of me,1 month ago,1564059933979,O meu descarrega sem eu mexer,1
,,,,,,,T R A S H TH,1 month ago,1564059933980,TALVEZ VOCÊ ESTEJA MECHENDO ENQUANDO CARREGA NE?,1
,,,,,,,Andressa Pereira Bispo,1 month ago,1564059933982,O meu tambem aff,0
,,,,,,,Andressa Pereira Bispo,1 month ago,1564059933983,@canal conheça a historia o meu,0
,,,,,,,Z CRETÍONS,1 month ago,1564059933985,Caralho,0
,,,,,,,Brenok Graal,1 month ago,1564059933986,@Me ensinou faz ai,0
,,,,,,,Joao Victor,1 month ago,1564059933988,O meu também,0
,,,,,,,soldier 88,1 month ago,1564059933989,O meu também,0
,,,,,,,Anny feiosa,3 weeks ago,1564923934303,O meu tbm,0
,,,,,,,Lucas Araújo,2 weeks ago,1565528734306,Um celular mestre kkkkk,0
,,,,,,,CYTTADO GAMES,1 week ago,1566133534308,as vez é o carregador,1
,,,,,,,Daniel Carlos de Oliveira,2 days ago,1566565534311,Kkkk,0
,,,,,,,Gracyane Cardoso,3 hours ago,1566727534313,@Daniel Carlos de Oliveira oi,0
diego eugenia,1 year ago,1535202332550,"Tem uma média??
 Meu celular em 37 minutos descarrega 11 por cento 
 O meu tva carregado do 100 por cento",50,true,17,,,,,
,,,,,,,Me ensinou,1 year ago,1535202333073,"Então, essa média tem sim, ela depende do seu celular, cada celular tem uma média de fábrica e da pra achar isso na internet. Mas é bom você sempre ir acompanhando a sua própria média pelo celular e comparando",5
,,,,,,,Me ensinou,1 year ago,1535202333075,Logo botaremos mais dicas se vocês quiserem,1
,,,,,,,Caio Vinicius,1 year ago,1535202333076,Bom aplicativo,1
,,,,,,,Eriassuncao Assuncao,1 year ago,1535202333078,Me ensinou  cara me ajuda ? Pfv o meu descarrega sem mexer oq pode ser é um  lgk4 2017,1
,,,,,,,Me ensinou,1 year ago,1535202333079,"Como assim ?  Ele descarrega muito em estar usando ? Pois mesmo sem usar, o celular consome bateria, isto eh normal",0
,,,,,,,Eriassuncao Assuncao,1 year ago,1535202333086,Me ensinou  tipo tiro do carregador em 100 daí deixo quieto e qnd vou olhar ele tá em 99ou98  n acho normal,1
,,,,,,,Willy JS,1 year ago,1535202333087,Em 57 minutos meu celular descarrega completamente,2
,,,,,,,Me ensinou,1 year ago,1535202333089,"Pode ser problemas na bateria fisica, tente resolver por este video : https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,Lp_ Thizęplåîęr,11 months ago,1537880733090,Mano o meu em 4 horas descarregou 23 % é normal?,1
,,,,,,,Emanuel Young,11 months ago,1537880733092,A cada 1 minuto o meu descarrega 1° por cento,1
,,,,,,,Ben tennyson,11 months ago,1537880733580,@Me ensinou  o meu descarregar mesmo sem tá mexendo o do meu pai tava em 100 fui ver de tarde tava em 100,1
,,,,,,,I LOVE ASMR,11 months ago,1537880733582,Kkkk o meu tava em 92 foi pra 14% em 7 minutos,0
,,,,,,,Me ensinou,10 months ago,1540472733584,"Depende, pode ser normal sim. Se você estava utilizando internet e aplicativos pesados. Tenha uma melhor visão com este video: https://youtu.be/BgLVB8QZ0_E",0
,,,,,,,Me ensinou,10 months ago,1540472733585,"Não é normal, sua bateria pode estar com problemas ou você pode ter muitos apps consumindo. Tente resolver com este outro video: https://youtu.be/BgLVB8QZ0_E",1
,,,,,,,Me ensinou,10 months ago,1540472733587,"Então cara,neste caso pode ser problema na bateria mesmo ou no uso de muitos apps em segundo plano. Voce pode ver isso com este video: https://youtu.be/BgLVB8QZ0_E ou este : https://youtu.be/1GkTI32FCGQ . A diferença é que seu celular deve estar com mais apps em 2 plano do que o do seu pai. @bonnie fnaf 2",0
,,,,,,,JoaoClaudioJC,9 months ago,1543151133588,@Me ensinou MEU celular e o Gran prime duos mano ele descarrega a cada 1 min tenho um apps todos os app fala 1min e um app que instalei falo que a bateria tava normal oque eu faço MATO meu grande prime e tento ganhar o S9 que a garena vai sorte a ou faço oq vc falou,0
,,,,,,,Kauã,6 months ago,1551099933590,Em 1:30 meu celular descarregou 100%,0
Ironic Apollo,1 year ago,1535202332553,Mt bom o video passa la no meu canal dps e se inscreve to precisando😁,2,false,0,,,,,
